  0.151681E-01  0.178128E+06  0.161890E+06  0.303062E+04  0.335484E+04  0.317443E+05  0.169902E+06  0.175338E+06  0.169956E+06 -0.390177E+00  0.171085E+06  0.167741E+06  0.392707E+03
  0.167466E-01  0.169867E+06  0.150986E+06  0.244657E+04  0.337708E+04  0.266502E+05  0.161324E+06  0.166623E+06  0.161368E+06 -0.370273E+00  0.162525E+06  0.158687E+06  0.408203E+03
  0.184894E-01  0.161174E+06  0.139423E+06  0.330102E+04  0.261356E+04  0.219653E+05  0.152308E+06  0.157437E+06  0.152368E+06 -0.349456E+00  0.153540E+06  0.149178E+06  0.420203E+03
  0.204135E-01  0.152057E+06  0.127279E+06  0.272332E+04  0.200994E+04  0.180122E+05  0.142886E+06  0.147799E+06  0.142935E+06 -0.327765E+00  0.144147E+06  0.139248E+06  0.427422E+03
  0.225379E-01  0.142581E+06  0.114739E+06  0.117558E+04  0.153558E+04  0.148790E+05  0.133144E+06  0.137797E+06  0.133165E+06 -0.305337E+00  0.134435E+06  0.129014E+06  0.428374E+03
  0.248834E-01  0.132801E+06  0.102034E+06  0.108890E+04  0.116330E+04  0.120813E+05  0.123144E+06  0.127514E+06  0.123164E+06 -0.282332E+00  0.124466E+06  0.118577E+06  0.421471E+03
  0.274729E-01  0.122835E+06  0.895257E+05  0.116015E+04  0.874094E+03  0.937221E+04  0.113033E+06  0.117111E+06  0.113053E+06 -0.259110E+00  0.114377E+06  0.108126E+06  0.405238E+03
  0.303319E-01  0.112852E+06  0.776888E+05  0.470162E+03  0.652650E+03  0.725501E+04  0.103041E+06  0.106809E+06  0.103049E+06 -0.236169E+00  0.104379E+06  0.979319E+05  0.378537E+03
  0.334885E-01  0.103047E+06  0.670635E+05  0.625310E+03  0.484646E+03  0.581109E+04  0.934169E+05  0.968638E+05  0.934282E+05 -0.214080E+00  0.947085E+05  0.882982E+05  0.340918E+03
  0.369736E-01  0.936402E+05  0.582023E+05  0.275461E+03  0.358975E+03  0.441886E+04  0.844036E+05  0.875506E+05  0.844086E+05 -0.193407E+00  0.856173E+05  0.795325E+05  0.293103E+03
  0.408213E-01  0.848656E+05  0.515725E+05  0.350236E+03  0.266310E+03  0.348164E+04  0.762803E+05  0.791446E+05  0.762866E+05 -0.174773E+00  0.773641E+05  0.719227E+05  0.237403E+03
  0.449035E-01  0.771723E+05  0.474663E+05  0.201188E+03  0.200846E+03  0.270570E+04  0.694420E+05  0.720677E+05  0.694456E+05 -0.159093E+00  0.703619E+05  0.658170E+05  0.180266E+03
  0.489856E-01  0.709469E+05  0.455736E+05  0.156709E+03  0.156441E+03  0.216456E+04  0.641480E+05  0.665868E+05  0.641509E+05 -0.146954E+00  0.649022E+05  0.613380E+05  0.129588E+03
